"","movieId","title","genres","average_rating"
"38",32285,"Boys & Girl from County Clare, The (a.k.a. The Boys from County Clare) (2003)","Romance",2
"39",2807,"Universal Soldier: The Return (1999)","Action",1.28125
"40",2807,"Universal Soldier: The Return (1999)","Sci-Fi",1.28125
"41",3128,"Map of the World, A (1999)","Drama",3.625
"42",87006,"Eyes of a Stranger (1981)","Horror",1.5
"43",87006,"Eyes of a Stranger (1981)","Thriller",1.5
"44",6557,"Born to Be Wild (1995)","Adventure",3
"45",6557,"Born to Be Wild (1995)","Children",3
"46",6557,"Born to Be Wild (1995)","Comedy",3
"47",6557,"Born to Be Wild (1995)","Drama",3
"48",7615,"Desert Hearts (1985)","Drama",2
"49",209035,"time for sushi (2017)","Animation",3.5
"50",209035,"time for sushi (2017)","Comedy",3.5
"51",6509,"Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)","Drama",4.25
"52",6509,"Ali: Fear Eats the Soul (Angst essen Seele auf) (1974)","Romance",4.25
"53",5193,"Jazz Singer, The (1980)","Musical",2
"54",1186,"Sex, Lies, and Videotape (1989)","Drama",3.43478260869565
"55",26903,"Whisper of the Heart (Mimi wo sumaseba) (1995)","Animation",3.83333333333333
"56",26903,"Whisper of the Heart (Mimi wo sumaseba) (1995)","Drama",3.83333333333333
"57",26903,"Whisper of the Heart (Mimi wo sumaseba) (1995)","Romance",3.83333333333333
"58",2586,"Goodbye Lover (1999)","Comedy",1.5
"59",2586,"Goodbye Lover (1999)","Crime",1.5
"60",2586,"Goodbye Lover (1999)","Thriller",1.5
"61",4533,"Return of the Living Dead, The (1985)","Comedy",3.35714285714286
"62",4533,"Return of the Living Dead, The (1985)","Horror",3.35714285714286
"63",4533,"Return of the Living Dead, The (1985)","Sci-Fi",3.35714285714286
"64",101653,"Magadheera (2009)","Action",0.5
"65",101653,"Magadheera (2009)","Adventure",0.5
"66",101653,"Magadheera (2009)","Fantasy",0.5
"67",101653,"Magadheera (2009)","Romance",0.5
"68",127206,"People, Places, Things (2015)","Comedy",3.5
"69",7321,"Twisted (2004)","Thriller",2.16666666666667
"70",8740,"Lower Depths, The (Donzoko) (1957)","Comedy",4
"71",8740,"Lower Depths, The (Donzoko) (1957)","Drama",4
"72",8368,"Harry Potter and the Prisoner of Azkaban (2004)","Adventure",3.77317073170732
"73",8368,"Harry Potter and the Prisoner of Azkaban (2004)","Fantasy",3.77317073170732
"74",440,"Dave (1993)","Comedy",3.59714285714286
"75",440,"Dave (1993)","Romance",3.59714285714286
"76",165645,"Bad Santa 2 (2016)","Comedy",2
"77",175395,"8 Dates (2008)","Comedy",4
"78",3990,"Rugrats in Paris: The Movie (2000)","Animation",3.78571428571429
"79",3990,"Rugrats in Paris: The Movie (2000)","Children",3.78571428571429
"80",3990,"Rugrats in Paris: The Movie (2000)","Comedy",3.78571428571429
"81",1404,"Night Falls on Manhattan (1996)","Crime",2.4
"82",1404,"Night Falls on Manhattan (1996)","Drama",2.4
"83",5184,"Heaven's Gate (1980)","Western",1.5
"84",26870,"Major League II (1994)","Comedy",3
"85",7407,"Africa Screams (1949)","Adventure",2.6
"86",7407,"Africa Screams (1949)","Comedy",2.6
"87",3098,"Natural, The (1984)","Drama",3.73076923076923
"88",5892,"Island at the Top of the World, The (1974)","Action",2.66666666666667
"89",5892,"Island at the Top of the World, The (1974)","Adventure",2.66666666666667
"90",5892,"Island at the Top of the World, The (1974)","Children",2.66666666666667
"91",1078,"Bananas (1971)","Comedy",3.47297297297297
"92",1078,"Bananas (1971)","War",3.47297297297297
"93",4502,"Ernest Saves Christmas (1988)","Children",2.8
"94",4502,"Ernest Saves Christmas (1988)","Comedy",2.8
"95",65567,"Passengers (2008)","Drama",2.75
"96",65567,"Passengers (2008)","Mystery",2.75
"97",65567,"Passengers (2008)","Thriller",2.75
"98",6777,"Judgment at Nuremberg (1961)","Drama",4.14285714285714
"99",179815,"Roman J. Israel, Esq. (2017)","Drama",3.75
"100",179815,"Roman J. Israel, Esq. (2017)","Thriller",3.75
"101",135852,"Boychoir (2014)","Drama",2.5
"102",127198,"Dope (2015)","Comedy",3.56666666666667
"103",127198,"Dope (2015)","Drama",3.56666666666667
"104",4729,"Aberdeen (2000)","Drama",2.5
"105",2467,"Name of the Rose, The (Name der Rose, Der) (1986)","Crime",3.8452380952381
"106",2467,"Name of the Rose, The (Name der Rose, Der) (1986)","Drama",3.8452380952381
"107",2467,"Name of the Rose, The (Name der Rose, Der) (1986)","Mystery",3.8452380952381
"108",2467,"Name of the Rose, The (Name der Rose, Der) (1986)","Thriller",3.8452380952381
"109",3554,"Love and Basketball (2000)","Drama",3.4
"110",3554,"Love and Basketball (2000)","Romance",3.4
"111",55389,"Nanny, The (1965)","Drama",3.25
"112",55389,"Nanny, The (1965)","Thriller",3.25
"113",97988,"Bay, The (2012)","Horror",3.5
"114",97988,"Bay, The (2012)","Sci-Fi",3.5
"115",97988,"Bay, The (2012)","Thriller",3.5
"116",177867,"Borg vs McEnroe (2017)","Drama",4.5
"117",26509,"Electric Dreams (1984)","Comedy",2.75
"118",26509,"Electric Dreams (1984)","Drama",2.75
"119",26509,"Electric Dreams (1984)","Romance",2.75
"120",26509,"Electric Dreams (1984)","Sci-Fi",2.75
"121",529,"Searching for Bobby Fischer (1993)","Drama",3.84579439252336
"122",42721,"BloodRayne (2005)","Action",2.08333333333333
"123",42721,"BloodRayne (2005)","Fantasy",2.08333333333333
"124",119141,"The Interview (2014)","Action",2.95833333333333
"125",119141,"The Interview (2014)","Comedy",2.95833333333333
"126",4443,"Outland (1981)","Action",3.625
"127",4443,"Outland (1981)","Sci-Fi",3.625
"128",4443,"Outland (1981)","Thriller",3.625
"129",8012,"Kikujiro (Kikujirô no natsu) (1999)","Comedy",4
"130",8012,"Kikujiro (Kikujirô no natsu) (1999)","Drama",4
"131",26694,"Ju Dou (1990)","Drama",4.5
"132",3355,"Ninth Gate, The (1999)","Fantasy",3.39285714285714
"133",3355,"Ninth Gate, The (1999)","Horror",3.39285714285714
"134",3355,"Ninth Gate, The (1999)","Mystery",3.39285714285714
"135",3355,"Ninth Gate, The (1999)","Thriller",3.39285714285714
"136",57274,"[REC] (2007)","Drama",3.97058823529412
"137",57274,"[REC] (2007)","Horror",3.97058823529412
"138",57274,"[REC] (2007)","Thriller",3.97058823529412
"139",2249,"My Blue Heaven (1990)","Comedy",3.15
"140",4574,"Blind Fury (1989)","Action",3
"141",4574,"Blind Fury (1989)","Thriller",3
"142",4878,"Donnie Darko (2001)","Drama",3.90196078431373
"143",4878,"Donnie Darko (2001)","Mystery",3.90196078431373
"144",4878,"Donnie Darko (2001)","Sci-Fi",3.90196078431373
"145",4878,"Donnie Darko (2001)","Thriller",3.90196078431373
"146",1425,"Fierce Creatures (1997)","Comedy",3.21052631578947
"147",49007,"Arabesque (1966)","Adventure",0.5
"148",49007,"Arabesque (1966)","Drama",0.5
"149",49007,"Arabesque (1966)","Romance",0.5
"150",49007,"Arabesque (1966)","Thriller",0.5
"151",7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)","Drama",2.91666666666667
"152",7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)","Horror",2.91666666666667
"153",7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)","Mystery",2.91666666666667
"154",7982,"Tale of Two Sisters, A (Janghwa, Hongryeon) (2003)","Thriller",2.91666666666667
"155",494,"Executive Decision (1996)","Action",3.42056074766355
"156",494,"Executive Decision (1996)","Adventure",3.42056074766355
"157",494,"Executive Decision (1996)","Thriller",3.42056074766355
"158",69529,"Home (2009)","Documentary",3.4
"159",2687,"Tarzan (1999)","Adventure",3.54109589041096
"160",2687,"Tarzan (1999)","Animation",3.54109589041096
"161",2687,"Tarzan (1999)","Children",3.54109589041096
"162",2687,"Tarzan (1999)","Drama",3.54109589041096
"163",46322,"Jet Li's Fearless (Huo Yuan Jia) (2006)","Action",4.02941176470588
"164",46322,"Jet Li's Fearless (Huo Yuan Jia) (2006)","Drama",4.02941176470588
"165",132261,"King Lear (1971)","Drama",3.5
"166",3161,"Onegin (1999)","Drama",3
"167",3161,"Onegin (1999)","Romance",3
"168",144604,"Running Out of Time 2 (2001)","Action",3.5
"169",144604,"Running Out of Time 2 (2001)","Crime",3.5
"170",144604,"Running Out of Time 2 (2001)","Thriller",3.5
"171",101294,"Shanghai Calling (2012)","Comedy",3.5
"172",101294,"Shanghai Calling (2012)","Drama",3.5
"173",101294,"Shanghai Calling (2012)","Romance",3.5
"174",459,"Getaway, The (1994)","Action",2.28571428571429
"175",459,"Getaway, The (1994)","Adventure",2.28571428571429
"176",459,"Getaway, The (1994)","Crime",2.28571428571429
"177",459,"Getaway, The (1994)","Drama",2.28571428571429
"178",459,"Getaway, The (1994)","Romance",2.28571428571429
"179",459,"Getaway, The (1994)","Thriller",2.28571428571429
"180",8792,"Octane (2003)","Horror",2
"181",8792,"Octane (2003)","Thriller",2
"182",103107,"20 Feet from Stardom (Twenty Feet from Stardom) (2013)","Documentary",4
"183",90428,"Margaret (2011)","Drama",3.5
"184",6319,"My Father the Hero (Mon père, ce héros.) (1991)","Comedy",2.75
"185",6319,"My Father the Hero (Mon père, ce héros.) (1991)","Drama",2.75
"186",73392,"Collapse (2009)","Documentary",5
"187",26732,"Johnny Stecchino (1991)","Comedy",4
"188",34,"Babe (1995)","Children",3.57401315789474
"189",34,"Babe (1995)","Drama",3.57401315789474
"190",7450,"Laws of Attraction (2004)","Comedy",3
"191",7450,"Laws of Attraction (2004)","Romance",3
"192",3270,"Cutting Edge, The (1992)","Comedy",3.19444444444444
"193",3270,"Cutting Edge, The (1992)","Drama",3.19444444444444
"194",3270,"Cutting Edge, The (1992)","Romance",3.19444444444444
"195",89090,"Bill Cunningham New York (2011)","Documentary",3.5
"196",175199,"Annabelle: Creation (2017)","Horror",3
"197",4680,"Vampire's Kiss (1989)","Comedy",3.66666666666667
"198",4680,"Vampire's Kiss (1989)","Fantasy",3.66666666666667
"199",4680,"Vampire's Kiss (1989)","Horror",3.66666666666667
"200",2774,"Better Than Chocolate (1999)","Comedy",3.7
"201",2774,"Better Than Chocolate (1999)","Romance",3.7
"202",62553,"Secret Life of Bees, The (2008)","Drama",3.33333333333333
"203",455,"Free Willy (1993)","Adventure",2.60919540229885
"204",455,"Free Willy (1993)","Children",2.60919540229885
"205",455,"Free Willy (1993)","Drama",2.60919540229885
"206",91597,"This Is Not a Film (In film nist) (2011)","Documentary",4
"207",925,"Golden Earrings (1947)","Adventure",3.33333333333333
"208",925,"Golden Earrings (1947)","Romance",3.33333333333333
"209",925,"Golden Earrings (1947)","War",3.33333333333333
"210",5633,"Heaven (2002)","Drama",3.125
"211",104762,"Teacher, A (2013)","Drama",2.5
"212",2749,"Morning After, The (1986)","Drama",3.33333333333333
"213",2749,"Morning After, The (1986)","Mystery",3.33333333333333
"214",57946,"Noriko's Dinner Table (Noriko no shokutaku) (2005)","Drama",3.75
"215",57946,"Noriko's Dinner Table (Noriko no shokutaku) (2005)","Horror",3.75
"216",43926,"Doogal (2006)","Animation",3.5
"217",43926,"Doogal (2006)","Children",3.5
"218",26203,"Colossus: The Forbin Project (1970)","Sci-Fi",2.33333333333333
"219",26203,"Colossus: The Forbin Project (1970)","Thriller",2.33333333333333
"220",115629,"Marshland (2014)","Crime",3.5
"221",115629,"Marshland (2014)","Thriller",3.5
"222",162,"Crumb (1994)","Documentary",3.84166666666667
"223",34076,"Right Now (À tout de suite) (2004)","Crime",4
"224",34076,"Right Now (À tout de suite) (2004)","Drama",4
"225",34076,"Right Now (À tout de suite) (2004)","Romance",4
"226",34076,"Right Now (À tout de suite) (2004)","Thriller",4
"227",6946,"Looney Tunes: Back in Action (2003)","Action",3
"228",6946,"Looney Tunes: Back in Action (2003)","Animation",3
"229",6946,"Looney Tunes: Back in Action (2003)","Children",3
"230",6946,"Looney Tunes: Back in Action (2003)","Fantasy",3
"231",106076,"Precision: The Measure of All Things (2013)","Documentary",5
"232",3793,"X-Men (2000)","Action",3.59090909090909
"233",3793,"X-Men (2000)","Adventure",3.59090909090909
"234",3793,"X-Men (2000)","Sci-Fi",3.59090909090909
"235",1297,"Real Genius (1985)","Comedy",4
"236",2773,"Alice and Martin (Alice et Martin) (1998)","Drama",4
"237",161032,"The Grandmother (1970)","Action",3
"238",161032,"The Grandmother (1970)","Drama",3
"239",82459,"True Grit (2010)","Western",3.84939759036145
"240",3121,"Hitch-Hiker, The (1953)","Drama",4
"241",3121,"Hitch-Hiker, The (1953)","Film-Noir",4
"242",5217,"Super Fuzz (a.k.a. Super Snooper) (Poliziotto superpiù) (1980)","Action",3.5
"243",5217,"Super Fuzz (a.k.a. Super Snooper) (Poliziotto superpiù) (1980)","Comedy",3.5
"244",5217,"Super Fuzz (a.k.a. Super Snooper) (Poliziotto superpiù) (1980)","Sci-Fi",3.5
"245",152091,"The Brothers Grimsby (2016)","Comedy",2.4375
"246",90578,"Dream House (2011)","Drama",2.83333333333333
"247",90578,"Dream House (2011)","Mystery",2.83333333333333
"248",90578,"Dream House (2011)","Thriller",2.83333333333333
"249",6721,"Once Upon a Time in China (Wong Fei Hung) (1991)","Action",3.70833333333333
"250",6721,"Once Upon a Time in China (Wong Fei Hung) (1991)","Adventure",3.70833333333333
"251",6721,"Once Upon a Time in China (Wong Fei Hung) (1991)","Drama",3.70833333333333
"252",2583,"Cookie's Fortune (1999)","Comedy",3.3125
"253",2583,"Cookie's Fortune (1999)","Drama",3.3125
"254",111813,"Narco Cultura (2013)","Documentary",3.5
"255",4065,"Foxy Brown (1974)","Action",3
"256",4065,"Foxy Brown (1974)","Crime",3
"257",4065,"Foxy Brown (1974)","Drama",3
"258",62203,"Martyrs (2008)","Horror",3.95454545454545
"259",65193,"Wild Child (2008)","Drama",2.78571428571429
"260",65193,"Wild Child (2008)","Romance",2.78571428571429
"261",4190,"Elmer Gantry (1960)","Drama",3.08333333333333
"262",3963,"Unsinkable Molly Brown, The (1964)","Musical",2.875
"263",3398,"Muppets Take Manhattan, The (1984)","Children",3.48076923076923
"264",3398,"Muppets Take Manhattan, The (1984)","Comedy",3.48076923076923
"265",3398,"Muppets Take Manhattan, The (1984)","Musical",3.48076923076923
"266",170709,"Teen Titans: The Judas Contract (2017)","Action",0.5
"267",170709,"Teen Titans: The Judas Contract (2017)","Animation",0.5
"268",170709,"Teen Titans: The Judas Contract (2017)","Sci-Fi",0.5
"269",169750,"Stake Land II: The Stakelander (2016)","Action",3.5
"270",169750,"Stake Land II: The Stakelander (2016)","Horror",3.5
"271",226,"Dream Man (1995)","Thriller",2
"272",55854,"Fugitive, The (1947)","Drama",4
"273",45335,"Footlight Parade (1933)","Comedy",4.66666666666667
"274",45335,"Footlight Parade (1933)","Musical",4.66666666666667
"275",45335,"Footlight Parade (1933)","Romance",4.66666666666667
"276",4117,"Hope and Glory (1987)","Drama",3.71875
"277",8682,"Last Valley, The (1971)","Adventure",3.5
"278",111680,"At Middleton (2013)","Comedy",2.5
"279",111680,"At Middleton (2013)","Romance",2.5
"280",1892,"Perfect Murder, A (1998)","Thriller",3.33333333333333
"281",7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)","Adventure",3.72727272727273
"282",7063,"Aguirre: The Wrath of God (Aguirre, der Zorn Gottes) (1972)","Drama",3.72727272727273
"283",93805,"Iron Sky (2012)","Action",3.75
"284",93805,"Iron Sky (2012)","Comedy",3.75
"285",93805,"Iron Sky (2012)","Sci-Fi",3.75
"286",5139,"Bad News Bears, The (1976)","Comedy",3.41666666666667
"287",3238,"Eye of the Beholder (1999)","Thriller",2.52941176470588
"288",6834,"Wilder Napalm (1993)","Comedy",2.5
"289",6834,"Wilder Napalm (1993)","Fantasy",2.5
"290",6834,"Wilder Napalm (1993)","Romance",2.5
"291",93831,"American Reunion (American Pie 4) (2012)","Comedy",2.71428571428571
"292",6667,"Waco: The Rules of Engagement (1997)","Documentary",3.66666666666667
"293",205,"Unstrung Heroes (1995)","Comedy",3.42857142857143
"294",205,"Unstrung Heroes (1995)","Drama",3.42857142857143
"295",6994,"Hard Way, The (1991)","Action",4.5
"296",6994,"Hard Way, The (1991)","Comedy",4.5
"297",125918,"Expelled (2014)","Comedy",4
"298",78574,"Winter's Bone (2010)","Drama",3.63333333333333
"299",78574,"Winter's Bone (2010)","Thriller",3.63333333333333
"300",7003,"Kafka (1991)","Comedy",3.25
"301",7003,"Kafka (1991)","Drama",3.25
"302",7003,"Kafka (1991)","Mystery",3.25
"303",7003,"Kafka (1991)","Sci-Fi",3.25
"304",7003,"Kafka (1991)","Thriller",3.25
"305",454,"Firm, The (1993)","Drama",3.49209486166008
"306",454,"Firm, The (1993)","Thriller",3.49209486166008
"307",5465,"All About Lily Chou-Chou (Riri Shushu no subete) (2001)","Crime",1.5
"308",5465,"All About Lily Chou-Chou (Riri Shushu no subete) (2001)","Drama",1.5
"309",5465,"All About Lily Chou-Chou (Riri Shushu no subete) (2001)","Thriller",1.5
"310",3218,"Poison (1991)","Drama",2
"311",33675,"After You (Après vous...) (2003)","Comedy",4.5
"312",33675,"After You (Après vous...) (2003)","Romance",4.5
"313",123349,"The Unholy (1988)","Horror",0.5
"314",3740,"Big Trouble in Little China (1986)","Action",3.42063492063492
"315",3740,"Big Trouble in Little China (1986)","Adventure",3.42063492063492
"316",3740,"Big Trouble in Little China (1986)","Comedy",3.42063492063492
"317",3740,"Big Trouble in Little China (1986)","Fantasy",3.42063492063492
"318",130978,"Love and Pigeons (1985)","Comedy",4.75
"319",130978,"Love and Pigeons (1985)","Romance",4.75
"320",54229,"When the Wind Blows (1986)","Animation",4
"321",54229,"When the Wind Blows (1986)","War",4
"322",184997,"Love, Simon (2018)","Comedy",3.375
"323",184997,"Love, Simon (2018)","Drama",3.375
"324",27869,"Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004)","Action",3.83333333333333
"325",27869,"Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004)","Drama",3.83333333333333
"326",27869,"Tae Guk Gi: The Brotherhood of War (Taegukgi hwinalrimyeo) (2004)","War",3.83333333333333
"327",192559,"The House with a Clock in Its Walls (2018)","Children",2.5
"328",192559,"The House with a Clock in Its Walls (2018)","Fantasy",2.5
"329",192559,"The House with a Clock in Its Walls (2018)","Horror",2.5
"330",192559,"The House with a Clock in Its Walls (2018)","Mystery",2.5
"331",192559,"The House with a Clock in Its Walls (2018)","Sci-Fi",2.5
"332",192559,"The House with a Clock in Its Walls (2018)","Thriller",2.5
"333",136333,"Scooby-Doo and the Ghoul School (1988)","Animation",3
"334",136333,"Scooby-Doo and the Ghoul School (1988)","Children",3
"335",8258,"Citizen Toxie: The Toxic Avenger IV (2000)","Action",4
"336",8258,"Citizen Toxie: The Toxic Avenger IV (2000)","Comedy",4
"337",8258,"Citizen Toxie: The Toxic Avenger IV (2000)","Horror",4
"338",165101,"Inferno (2016)","Mystery",3.22222222222222
"339",165101,"Inferno (2016)","Thriller",3.22222222222222
"340",104576,"Seasoning House, The (2012)","Horror",2
"341",104576,"Seasoning House, The (2012)","Thriller",2
"342",59615,"Indiana Jones and the Kingdom of the Crystal Skull (2008)","Action",2.94117647058824
"343",59615,"Indiana Jones and the Kingdom of the Crystal Skull (2008)","Adventure",2.94117647058824
"344",59615,"Indiana Jones and the Kingdom of the Crystal Skull (2008)","Comedy",2.94117647058824
"345",59615,"Indiana Jones and the Kingdom of the Crystal Skull (2008)","Sci-Fi",2.94117647058824
"346",204698,"Joker (2019)","Crime",4.09090909090909
"347",204698,"Joker (2019)","Drama",4.09090909090909
"348",204698,"Joker (2019)","Thriller",4.09090909090909
"349",3744,"Shaft (2000)","Action",2.48611111111111
"350",3744,"Shaft (2000)","Crime",2.48611111111111
"351",3744,"Shaft (2000)","Thriller",2.48611111111111
"352",194074,"The Hate U Give (2018)","Crime",1.5
"353",194074,"The Hate U Give (2018)","Drama",1.5
"354",2536,"Concorde: Airport '79, The (1979)","Drama",1.7
"355",202741,"Betting On The Bride (2017)","Romance",4
"356",132965,"Appropriate Behaviour (2014)","Comedy",5
"357",132965,"Appropriate Behaviour (2014)","Drama",5
"358",132965,"Appropriate Behaviour (2014)","Romance",5
"359",1889,"Insomnia (1997)","Drama",3.46666666666667
"360",1889,"Insomnia (1997)","Mystery",3.46666666666667
"361",1889,"Insomnia (1997)","Thriller",3.46666666666667
"362",4246,"Bridget Jones's Diary (2001)","Comedy",3.20901639344262
"363",4246,"Bridget Jones's Diary (2001)","Drama",3.20901639344262
"364",4246,"Bridget Jones's Diary (2001)","Romance",3.20901639344262
"365",3249,"Hand That Rocks the Cradle, The (1992)","Drama",3.11538461538462
"366",3249,"Hand That Rocks the Cradle, The (1992)","Thriller",3.11538461538462
"367",196559,"Adventures of Mowgli: Akela's Last Hunt (1969)","Adventure",5
"368",196559,"Adventures of Mowgli: Akela's Last Hunt (1969)","Animation",5
"369",196559,"Adventures of Mowgli: Akela's Last Hunt (1969)","Children",5
"370",160567,"Mike & Dave Need Wedding Dates (2016)","Comedy",2.5
"371",172091,"8 New Dates (2015)","Comedy",3
"372",172091,"8 New Dates (2015)","Romance",3
"373",6256,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)","Horror",4
"374",6256,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)","Mystery",4
"375",6256,"House with Laughing Windows, The (Casa dalle finestre che ridono, La) (1976)","Thriller",4
"376",193595,"The Land of Steady Habits (2018)","Comedy",1
"377",193595,"The Land of Steady Habits (2018)","Drama",1
"378",62803,"Lone Wolf and Cub: Baby Cart in Peril (Kozure Ôkami: Oya no kokoro ko no kokoro) (1972)","Action",4
"379",149850,"Another Time, Another Place (1983)","Drama",5
"380",126747,"Lotta på Bråkmakargatan (1992)","Children",3
"381",5658,"Hanky Panky (1982)","Comedy",2.75
"382",1325,"Amityville: A New Generation (1993)","Horror",1.25
"383",148881,"World of Tomorrow (2015)","Animation",4.5
"384",148881,"World of Tomorrow (2015)","Comedy",4.5
"385",5977,"Where's Poppa? (1970)","Comedy",3.75
"386",6421,"Rare Breed, The (1966)","Action",3.75
"387",6421,"Rare Breed, The (1966)","Drama",3.75
"388",6421,"Rare Breed, The (1966)","Romance",3.75
"389",6421,"Rare Breed, The (1966)","Western",3.75
"390",26680,"Cry-Baby (1990)","Comedy",3.11111111111111
"391",26680,"Cry-Baby (1990)","Musical",3.11111111111111
"392",26680,"Cry-Baby (1990)","Romance",3.11111111111111
"393",6809,"Tightrope (1984)","Thriller",3
"394",63082,"Slumdog Millionaire (2008)","Crime",3.81862745098039
"395",63082,"Slumdog Millionaire (2008)","Drama",3.81862745098039
"396",63082,"Slumdog Millionaire (2008)","Romance",3.81862745098039
"397",45720,"Devil Wears Prada, The (2006)","Comedy",3.4009900990099
"398",45720,"Devil Wears Prada, The (2006)","Drama",3.4009900990099
"399",60032,"Hounddog (2007)","Drama",2
"400",13,"Balto (1995)","Adventure",3.57142857142857
"401",13,"Balto (1995)","Animation",3.57142857142857
"402",13,"Balto (1995)","Children",3.57142857142857
"403",35082,"Lila Says (Lila dit ça) (2004)","Crime",3
"404",35082,"Lila Says (Lila dit ça) (2004)","Drama",3
"405",35082,"Lila Says (Lila dit ça) (2004)","Romance",3
"406",8153,"Lust for Life (1956)","Drama",2.5
"407",26462,"Bad Boys (1983)","Crime",3.58333333333333
"408",26462,"Bad Boys (1983)","Drama",3.58333333333333
"409",26462,"Bad Boys (1983)","Thriller",3.58333333333333
"410",136477,"One Froggy Evening (1955)","Animation",3.375
"411",136477,"One Froggy Evening (1955)","Children",3.375
"412",136477,"One Froggy Evening (1955)","Comedy",3.375
"413",45003,"Shutter (2004)","Fantasy",3.58333333333333
"414",45003,"Shutter (2004)","Horror",3.58333333333333
"415",45003,"Shutter (2004)","Mystery",3.58333333333333
"416",45003,"Shutter (2004)","Thriller",3.58333333333333
"417",60763,"American Teen (2008)","Documentary",2.66666666666667
"418",73501,"Pekka ja Pätkä Suezilla (1958)","Comedy",3
"419",104998,"Paradise: Faith (Paradies: Glaube) (2012)","Drama",2.5
"420",55830,"Be Kind Rewind (2008)","Comedy",3.29545454545455
"421",40898,"Our Vines Have Tender Grapes (1945)","Drama",3.5
"422",3999,"Vertical Limit (2000)","Action",3.08974358974359
"423",3999,"Vertical Limit (2000)","Adventure",3.08974358974359
"424",5854,"Sharky's Machine (1981)","Crime",2
"425",5854,"Sharky's Machine (1981)","Drama",2
"426",5854,"Sharky's Machine (1981)","Romance",2
"427",4534,"Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)","Adventure",4
"428",4534,"Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)","Drama",4
"429",4534,"Return to Snowy River (a.k.a. The Man From Snowy River II) (1988)","Western",4
"430",1887,"Almost Heroes (1998)","Adventure",2.57142857142857
"431",1887,"Almost Heroes (1998)","Comedy",2.57142857142857
"432",1887,"Almost Heroes (1998)","Western",2.57142857142857
"433",136726,"The Last Time You Had Fun (2015)","Comedy",2.5
"434",136726,"The Last Time You Had Fun (2015)","Drama",2.5
"435",5545,"Unearthly, The (1957)","Horror",3.5
"436",5545,"Unearthly, The (1957)","Sci-Fi",3.5
"437",6021,"American Friend, The (Amerikanische Freund, Der) (1977)","Crime",3
"438",6021,"American Friend, The (Amerikanische Freund, Der) (1977)","Drama",3
"439",6021,"American Friend, The (Amerikanische Freund, Der) (1977)","Mystery",3
"440",6021,"American Friend, The (Amerikanische Freund, Der) (1977)","Thriller",3
